CommentID,UserID,Comment,Number_of_Likes,Number_of_Replies,Updated_At,TextBlob Polarity Score,TextBlob Subjectivity Score,Vader_Neg,Vader_Neu,Vader_Pos,Vader_Com,Flesch Reading Ease Score,Gunning_Fog Score,Sarcasm,Emotion
Ugh5Ol5sZJDSm3gCoAEC,@pwndulquiorra,"I find it odd that in a video covering a decent number of main characters in the series, Simon is the only one you don&#39;t cover.  Of course, other characters are left out but the fact that Simon is the protagonist strikes me as odd that you would leave him out. Is there a particular reason for that?",0,3,2017-05-13T06:19:11Z,0.0052083333333333,0.4010416666666667,0.145,0.837,0.018,-0.7906,68.81,10.48,1,disgust
Uggj0VNKzGVxOXgCoAEC,@jayblade2000,"All the characters in Gurren Laggan are amazing, and I could go on a big a rant about Simon as I am about Yoko, but one reason I love both Yoko and Yang Xio Long from RWBY. On the surface they seem like &quot;Big boob girls&quot; yet they have complexity and development under that surface. Just goes to show you can never judge a book by it&#39;s cover (I also like the fact people complain about Yoko&#39;s clothes as 1. She lives in a barren desert wastleland where extra layers and clothing would get in the way of fighting and 2. Kamina and Simon are equally fanserviced, practically half naked throughout the show)",11,0,2017-05-08T18:17:05Z,0.1104166666666666,0.3645833333333333,0.064,0.822,0.114,0.8176,73.92,10.81,1,disgust
UggA__-UL9LXP3gCoAEC,@charlesfieltesjr2621,Seems like I&#39;ve watched it wrong. Gotta watch it again right this time.,0,9,2017-05-05T03:09:17Z,-0.1071428571428571,0.7178571428571429,0.187,0.663,0.151,-0.1531,107.18,2.6,0,sadness
Ugit7N1cIfDdxngCoAEC,@Adolf1Extra,&gt;It&#39;ll never be 10 years ago again<br>&gt;You&#39;ll never watch TTGL again just it&#39;s airing<br>&gt;You&#39;ll never ROW ROW FIGHT THE POWAH again<br>&gt;tfw,166,5,2017-05-03T23:29:56Z,0.0,0.0,0.0,0.88,0.12,0.4071,58.62,8.4,0,sadness
Ugj9_rQa4KfspXgCoAEC,@chowrites6179,"GL has always been about duality, but you have just added another layer to that duality by examining the characters and I greatly appreciate that as I strongly believe this to be one of the best anime ever.",0,1,2017-05-03T16:19:43Z,0.7444444444444445,0.5944444444444444,0.0,0.702,0.298,0.9377,32.91,19.41,1,guilt
UghDZMp1X9AWRXgCoAEC,@MIAMImurder1,"&quot;I couldn&#39;t help but get chills in seeing that above all, what Viral wanted most was family.&quot;<br>Shit, I couldn&#39;t help but cry like a goddamn baby.",126,0,2017-05-02T12:36:33Z,0.25,0.3,0.219,0.553,0.228,-0.1655,75.2,5.2,1,disgust
Ugh2Jdl3uQ5kGXgCoAEC,@joahchewbhaka5679,"you made the anime even better for me, the depth of your insightful analysis is inspiring both in essence when you extract the meaning of the story, and in reasoning demonstrating how much you saw, that general people often don&#39;t see. It makes me want to learn from you. Sorry for the bad english.",1,1,2017-05-02T04:52:50Z,0.0071428571428571,0.5523809523809524,0.079,0.806,0.115,0.296,70.13,10.9,0,disgust
Ugg3ouECp5OVp3gCoAEC,@nosliwil5605,"You should do a character analysis on kite, he is easily one of my favorite characters on hunter x hunter. Please I would be more than happy to see that! 😊",1,1,2017-05-02T02:28:27Z,0.6083333333333334,0.8333333333333334,0.0,0.617,0.383,0.9514,81.63,11.33,1,joy
UgjnJFHi5knYxngCoAEC,@JimmySentence,as always great content big bro and its also a video from one of my fond childhood memories thanks alot i enjoyed it alot.<br>its your old fan!  sorry for not responding earlier im not used to how youtube works,0,0,2017-05-02T01:10:36Z,0.1607142857142857,0.4928571428571429,0.026,0.659,0.315,0.9381,83.66,8.28,1,guilt
Ugil_VKS9iROTXgCoAEC,@WeskersPlayhouse,"I heard Kamina&#39;s voice in the dub for the first time the other day after having only seen the original version and I must say I am disappointed in how poorly he was portrayed. He didn&#39;t have the same gravity about him. Im not a sub only nazi either, some dubs are good, but they really didnt do him justice.",1,1,2017-05-01T18:18:41Z,0.0249999999999999,0.5733333333333334,0.087,0.857,0.055,-0.4791,68.1,10.67,1,fear
UgiF7n9vGoXcE3gCoAEC,@Natrexz,man oh man,0,0,2017-05-01T18:05:19Z,0.0,0.0,0.0,1.0,0.0,0.0,119.19,1.2,0,disgust
UghYAj3xUz9qAngCoAEC,@dalzellk.williams6428,Thank you for this video! It was so very good...I&#39;m going to watch the show again but now with a better deeper understanding.,0,1,2017-05-01T17:03:44Z,0.35,0.4,0.0,0.781,0.219,0.7088,89.04,4.82,0,joy
UggMCZIMpmCxxHgCoAEC,@agravain9006,could you do an analysis of Noctis Lucis Caelum or Gandorf?,0,2,2017-05-01T03:38:59Z,0.0,0.0,0.0,1.0,0.0,0.0,68.77,8.04,0,disgust
UghyUKKtEBGGC3gCoAEC,@n27g,"Also, you should watch Terror In Resonance and Eden of The East!",0,0,2017-05-01T01:25:03Z,0.0,0.0,0.251,0.749,0.0,-0.5707,84.68,8.13,0,disgust
UgiysMDUBIrpjHgCoAEC,@n27g,Your videos make me rethink everything I thought about the anime I&#39;ve watched (in a good way) <br>You&#39;re the best!,0,1,2017-04-30T19:44:20Z,0.85,0.45,0.0,0.709,0.291,0.8122,76.56,8.0,0,disgust
UggECutwboIkYXgCoAEC,@maropap8222,great video as always!<br>love from greece &lt;3,0,1,2017-04-30T15:08:19Z,0.8,0.75,0.0,0.577,0.423,0.6588,93.3,1.4,0,joy
UgiC8Gru04F553gCoAEC,@ReenDuk,where are your 1 million subs dude????,0,1,2017-04-30T07:22:11Z,0.0,0.0,0.0,1.0,0.0,0.0,106.67,2.8,0,sadness
UgiBg1Tql-ArRXgCoAEC,@YaBoyGunna27,is.. water wet though?,0,4,2017-04-30T00:45:43Z,-0.1,0.4,0.0,1.0,0.0,0.0,92.8,1.6,1,sadness
UghMSn9dEtgcOngCoAEC,@TheHustler245,"This is part of why I love Gurren Lagann, its much deeper than people give it credit for. Well played Sir.",0,1,2017-04-30T00:16:02Z,0.35,0.4,0.0,0.601,0.399,0.8834,94.66,4.2,0,disgust
UghY7LxEvGUOkXgCoAEC,@aceportgas42,Nicely done. somehow it made me feel better... anyways thx for the vid :D,0,1,2017-04-29T18:42:02Z,0.7000000000000001,0.8333333333333334,0.0,0.448,0.552,0.9068,89.75,2.8,1,sadness
UghvBFZ1tY0713gCoAEC,@terronova,"<b>watches halfway through, realizes there&#39;s major spoilers and wonders why I&#39;m such an idiot as I turn off the video</b>",0,1,2017-04-29T18:39:47Z,-0.2458333333333333,0.6,0.148,0.852,0.0,-0.5106,68.1,10.0,1,guilt
UghXZIU5JULZ0XgCoAEC,@OhmicFoamy,"Love your TTGL videos, shame I can&#39;t use them to show people who haven&#39;t seen the show yet that it has more depth than they think.",0,1,2017-04-29T17:42:29Z,0.5,0.55,0.099,0.767,0.134,0.2732,95.85,10.4,0,disgust
Ugh-Pzz8nwjpNXgCoAEC,@milliebysh526,"I just realised who Viral reminds me of: Yurio XD Ah man, how did I forget how good this series was. No wonder people think Kill la Kill was a let down in comparison. Still, I think both are incredible :P",0,0,2017-04-29T15:42:10Z,0.5486111111111112,0.6972222222222223,0.233,0.587,0.18,-0.4662,82.95,7.43,0,disgust
UgjKKkJV2BhUD3gCoAEC,@KGBx988,I did enjoy it. Thank you.,0,1,2017-04-29T14:48:05Z,0.4,0.5,0.0,0.412,0.588,0.6908,99.23,2.4,0,guilt
Ugjg1qF3gWiYXHgCoAEC,@quinu,"is it a much watch, even if you dropped it on the first ep and hate mechs?",0,1,2017-04-29T12:28:50Z,-0.1166666666666666,0.4777777777777778,0.188,0.812,0.0,-0.5719,104.98,6.8,0,joy
UgjTmUrMQL02l3gCoAEC,@lincolnbeckett8791,"A truly amazing analysis. I have to know, how are you able to dissect and convey the inner meanings and themes of animes and articulate your points to such a high standard and with such maturity. Did you study in something, or have you just watched a lot of anime. Right now, I am trying to write my own anime, and I believe that written characters are paramount to a good story, so being able to understand the aspects of what make other good animes I think would benefit me a lot when creating my own, however, I don&#39;t think I have the skill to do that yet. When I watched Gurren Laggan, I was one of those people who intentionally write it off as a dumb comedy for it&#39;s easier episodes and only found value in it for its second half. It&#39;s only through watching your videos that this anime was a lot better than I thought. I didn&#39;t like Kamina at first, but I cried when he died, and I couldn&#39;t for the life of me figure out what, but again, your analysis has allowed me to see the deeper layers that this anime has, and how they affected me as a viewer without me even realising.",0,3,2017-04-29T11:18:42Z,0.2251927437641723,0.5460657596371882,0.054,0.854,0.092,0.3716,58.05,14.26,1,disgust
UgjK3PIk1mFZgHgCoAEC,@Gynagi,"No fair, you&#39;ve used FFX ost at the end, of course I&#39;ve had to shed one, two tears!<br>A really great video, thanks for that. It&#39;s always interesting to see an analysis about the true depths of something, which people easily diminish as pure action spectacle without any layers. It&#39;s also nice to see more of Viral, because he is, at least for me, underrated. Most people talk either about Kamina or Yoko, when they discuss Tengo Toppa Gurren Lagann &amp; forget Viral, who I really enjoyed, as a villain and as a anti-hero later on(his scene with &quot;his&quot; wife &amp; daughter, was also a tearjerker for me).<br>Overall, a great video with good use of music!",0,1,2017-04-29T10:55:19Z,0.3576636904761904,0.5552083333333333,0.053,0.736,0.21,0.9718,60.45,10.11,0,anger
UgjiyjgdgmOv63gCoAEC,@ryantheanimator1156,"One of the manliest mecha anime ever! I hope someday we will get a spiritual successor to Gurren lagann with over-the-top epic Mech fight and a fun, simple yet emotional story with thoughtful character development. Nice video, btw, glad to see there&#39;re people who still care about the show.",0,1,2017-04-29T10:02:20Z,0.1555555555555555,0.5822751322751323,0.041,0.623,0.336,0.9516,63.39,11.42,0,disgust
Ugi_jEOdQINW7HgCoAEC,@Ryker_One,New video from the best YouTuber on a series I&#39;ve never seen! Awesome. Probably gonna convince me<br>To watch it,0,1,2017-04-29T07:00:26Z,0.712121212121212,0.5848484848484848,0.128,0.62,0.252,0.4936,70.29,5.91,0,disgust
UgwyG5o0IB-rbPNdkxN4AaABAg,@ProfessorViral,"4 links to fill your Spiral Power…<br>Support us on Patreon to improve our content: <a href=""https://www.patreon.com/professorviral"">https://www.patreon.com/professorviral</a><br>Hang out on Twitch: <a href=""https://www.twitch.tv/professorviral"">https://www.twitch.tv/professorviral</a><br>Join our Discord for some more discussion: <a href=""https://discord.gg/AfwXGKx"">https://discord.gg/AfwXGKx</a><br>Follow us on Twitter to stay up to date: <a href=""https://twitter.com/Professorviral"">https://twitter.com/Professorviral</a>",2,0,2022-05-05T18:46:03Z,0.5,0.5,0.058,0.88,0.062,0.0516,-15.64,7.11,1,anger
Ugxj7lybJnXEZTIJWoB4AaABAg,@nerdingout322,"Ive had the honor of being a leader multiple occasions. Even as a kid and small like Simone. Smallest kid in the scouts but respected as Senior patrol leader. I always led from the front in times of difficulty. In simple times i lead from behind teaching and fixing relations between the boys. Took the lessons into adult hood whereni had to fill in as operations supervisor for a few months since ours was on a leave of absence. I lead like i did younger and things worked out even though i had bo idea how to labor planning , wave planning and payroll. Kept those I worked with safe and maintained their hours in the slow season. Lead from the front. But dont be afraid to take a backseat in peaceful times.",1,0,2023-08-23T07:00:29Z,-0.0760416666666666,0.3464285714285713,0.03,0.84,0.13,0.9432,83.46,7.4,1,fear
UgznjdXD8CrRXtW0FwF4AaABAg,@markmatthews2391,I vary much like this would love more on this show,0,0,2023-04-11T16:50:36Z,0.3999999999999999,0.4333333333333333,0.0,0.573,0.427,0.7717,111.07,4.4,0,joy
Ugwoa5668d3f6DNgISJ4AaABAg,@kapils3014,So glad there&#39;s still folk making videos for TTGL. Fantastic video. My favourite anime bar none.,3,1,2022-06-02T19:20:58Z,0.45,0.95,0.0,0.67,0.33,0.7841,88.74,5.7,1,joy
UgyU8ebLmdhZVNn5XMp4AaABAg,@gregtitizian2760,Great job with this three part series,0,0,2022-05-08T17:05:47Z,0.8,0.75,0.0,0.594,0.406,0.6249,106.67,2.8,0,disgust
UgzuTRpsdvNhaMnuIJN4AaABAg,@pyxellated7412,Aaaaaaghh I love Rossiu so much he’s my favorite… he seems so much more human than the rest of the characters,1,0,2022-05-08T04:26:27Z,0.3,0.35,0.0,0.826,0.174,0.6369,84.0,10.3,1,joy
UgyToXWNj7e5wv6qMI94AaABAg,@Dark_Peace,"Rossiu best character. I was always rooting for him. When everyone was incompétent, he always took the best decisions (except killing Simon, wtf, there was plenty of other options with the same effects).<br>Well, the best decisions given the informations they had. Simon only took better décisions and saved the world when he had more infos.<br>When it comes to seeing only the worst case scénario, there&#39;s a big différence between 2 characters : Rossiu and Kray Foresight from Promare. They both chose to build a spaceship and save a fraction of humanity from Earth&#39;s destruction. But unlike in Rossiu&#39;s case, for Kray, Earth&#39;s doom was evitable. He knew about the instable magma core for a long time and could have at least try to fix it. There was a better decision, if only Kray studied more the Promares for their feeling and not their fuel ability. Rossiu didn&#39;t know about the gunman in the moon so there was no other option for him.",5,0,2022-05-06T12:46:16Z,0.1715277777777778,0.5375000000000001,0.095,0.8,0.105,0.2171,65.12,8.57,1,joy
UgxXE8xvqhHF5IQjBnF4AaABAg,@eddsfan,This was a really great trilogy of videos. The dissection of leadership is a very interesting topic that I hadn&#39;t heard much of before. I just finished a rewatch of Gurren Lagann a few weeks ago so it was cool to see some Gurren Lagann content on YouTube as well.,30,1,2022-05-06T02:11:58Z,0.36,0.47,0.0,0.792,0.208,0.9011,71.44,9.08,1,fear
UgxDrPDhQUrbOoMmIMB4AaABAg,@The_Sillister,No matter what everytime i watch this show i finds something new see&#39;s something new understands something new and thats why this show is great,3,0,2022-05-05T22:32:07Z,0.3022727272727272,0.5284090909090908,0.038,0.816,0.146,0.6157,71.48,13.2,0,guilt
UgxNx3M1MYflU7A_PE94AaABAg,@perrydunetz882,"I think your missing one thing, the spiral nemesis ending the world if left unchecked isn’t a what if, it’s presented as an inevitability even Simon himself figures this out, the antispiral’s goal wasn’t wrong, it’s methods were, the series ends with the spiral races working together to find a better  solution, anti spiral rossiu and lord genome are one extreme, kamina kittan and team gurren as a whole are another, both are equally dangerous, which is why Simon, who finds himself somewhere in the middle is the protagonist",27,0,2022-05-05T21:27:48Z,-0.0906249999999999,0.46875,0.108,0.839,0.053,-0.6705,-10.41,38.3,1,disgust
Ugy5FAUIlgY3jyRpypV4AaABAg,@daltontr8,I love your videos especially the black lagoon ones but gurren lagann is garbage of an anime,0,17,2022-05-05T19:51:31Z,0.1111111111111111,0.6777777777777777,0.0,0.86,0.14,0.3818,71.14,9.15,0,joy
UgySlBgdqp211--aLj94AaABAg,@shinkaiatsuya950,"When I first saw Gurren Lagann I was surprised after all the big fight that Simon went back to being a digger, to the point where the new generation had no idea who he was. But goes back to the point of we each have different roles to play in life, different times calls for different things.",15,0,2022-05-05T19:35:36Z,0.054040404040404,0.3986531986531987,0.056,0.87,0.075,0.2846,67.93,12.1,1,joy
UgxxZAwgbqSTXe5gTMh4AaABAg,@masterzero8561,It&#39;s funny I came to the conclusion the reason Simon disappeared was because he was tired and wanted to tap out and ride into the sunset.<br><br>Also the ending of the show kind of stumbles for me I don&#39;t like how Nia disappears at the very end if you ask me it wasn&#39;t foreshadowed at all and just reared its head at the last possible second and the reason they give for her disappearance I don&#39;t buy it all. You couldn&#39;t let the hero of the world disappear with the woman he loves you couldn&#39;t even give him that. It felt like it was put in solely for the sake to have a bittersweet ending.,3,3,2022-05-05T18:48:02Z,0.0928571428571428,0.5666666666666667,0.08,0.802,0.117,0.7783,67.93,13.86,1,anger
UgxFV_N8aVGA38D4w0J4AaABAg,@masterzero8561,Yes do a technical analysis of the show,0,0,2022-05-05T18:42:23Z,0.0,0.1,0.0,0.722,0.278,0.4019,71.82,13.2,1,sadness
UgzTx3K9FlkyJKU0f6h4AaABAg,@masterzero8561,I heard some pepole say if you erase the spiral kings warring you could have ended the show at episode 15 and it whould have been a complete story.,3,0,2022-05-05T18:29:06Z,0.1,0.4,0.094,0.906,0.0,-0.4404,75.88,11.6,1,fear
Ugywz9s35ol0sCFhPGl4AaABAg,@ItsShaz1,Whenever I see a Gurren Lagann video I click! :),6,1,2022-05-05T18:27:34Z,0.5,1.0,0.0,0.732,0.268,0.5093,79.26,3.6,0,disgust
UgzEwFaSt5fTyNHdnXV4AaABAg,@masterzero8561,So Rassiu is basically Lelouch. (Not exactly but you know what I mean),8,1,2022-05-05T18:25:04Z,-0.21875,0.46875,0.0,1.0,0.0,0.0,73.34,8.75,0,guilt
Ugytw7ZG6mq1deFXghx4AaABAg,@stephanvaleros9948,commenting for the algorithm but really looking forward to watching this!!,1,1,2022-05-05T18:24:53Z,0.3125,0.2,0.0,1.0,0.0,0.0,43.39,11.67,1,sadness
Ugy7wPmHO2OkEsBJ6Rt4AaABAg,@griswo3272,Men the English dub is underwhelming holy shit,1,5,2022-05-05T18:16:38Z,-0.1,0.4,0.34,0.66,0.0,-0.5574,71.82,8.2,1,sadness
UgxnKsFxo287Vuaq2Vp4AaABAg,@thetrashman4695,Life is simple. i see gurren lagann video. i instantly watch,10,1,2022-05-05T18:16:12Z,0.0,0.5119047619047619,0.0,1.0,0.0,0.0,76.18,5.12,0,disgust
